PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID
1308,2025-10-15,10:04:05,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,85.28,20.0,43.31,2889.88,,,,288.37,288.37,48.55,2.13,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,135f1dfb-1b14-4ee9-ac31-6d58894ad21e,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:04:05,2025-10-15T10:04:05,2025-10-15T17:04:05Z,FlyBall,v3,,,,,,,,b90cd3c5-088a-4bed-a8d5-39cc104b8b1a
1309,2025-10-15,10:04:38,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,83.55,5.01,17.68,,,,,55.69,55.69,25.59,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,7653e468-5995-4012-93a7-6aab4ea77eeb,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:04:38,2025-10-15T10:04:38,2025-10-15T17:04:38Z,GroundBall,v3,,,,,,,,42d83023-f465-47be-8d80-e8d8e0d674b7
1310,2025-10-15,10:05:07,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,85.58,26.16,-23.42,2555.41,,,,412.68,412.68,-16.02,3.2,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,edace3d5-48e2-4701-b300-a03036495840,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:05:07,2025-10-15T10:05:07,2025-10-15T17:05:07Z,FlyBall,v3,,,,,,,,eb056e98-77c3-4930-8ef0-142a571e9b80
1311,2025-10-15,10:05:33,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,87.34,-6.67,-32.65,,,,,83.23,83.23,-38.91,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,34bfbf46-244f-4139-9647-a5846b1022e8,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:05:33,2025-10-15T10:05:33,2025-10-15T17:05:33Z,GroundBall,v3,,,,,,,,5aa38544-9093-46bc-8f14-2f20b65ee5aa
1312,2025-10-15,10:06:01,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,91.34,-8.04,55.7,,,,,129.43,129.43,47.11,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,1972973f-32de-4883-8940-22c24bf5b2d8,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:06:01,2025-10-15T10:06:01,2025-10-15T17:06:01Z,GroundBall,v3,,,,,,,,43766f68-2f38-46e7-97d2-87c7d6c6c69c
1313,2025-10-15,10:06:43,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,85.22,42.17,-40.16,3132.6,,,,120.34,120.34,-27.18,0.84,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,d12da053-5f75-40e9-b890-21434e876eac,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:06:43,2025-10-15T10:06:43,2025-10-15T17:06:43Z,Popup,v3,,,,,,,,b47fae9f-6021-4371-80ba-1355b4ce246f
1314,2025-10-15,10:07:17,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,92.4,-6.44,29.08,,,,,61.33,61.33,22.15,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,9dc49950-e2fa-4fd5-b13a-7c611738e4a5,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:07:17,2025-10-15T10:07:17,2025-10-15T17:07:17Z,GroundBall,v3,,,,,,,,9f97ba83-a920-4d6b-a639-3c94e04ed7ee
1315,2025-10-15,10:07:43,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,94.36,-1.09,12.12,,,,,88.35,88.35,10.38,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,78d57b11-e05f-4902-89f3-76eeb355a061,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:07:43,2025-10-15T10:07:43,2025-10-15T17:07:43Z,GroundBall,v3,,,,,,,,243fbab6-1fd6-47fd-846b-146b6f3c261f
1316,2025-10-15,10:08:21,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,79.5,26.19,21.54,1418.72,,,,292.49,292.49,21.49,1.27,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,2c856599-30df-4e79-9473-175a3009b30c,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:08:21,2025-10-15T10:08:21,2025-10-15T17:08:21Z,FlyBall,v3,,,,,,,,3ac582e8-b758-4263-a267-04ec74281e66
1317,2025-10-15,10:08:45,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,86.58,-8.1,33.78,,,,,89.91,89.91,35.9,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,692dc63c-cfd4-4388-9eb4-147cd873ae70,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:08:45,2025-10-15T10:08:45,2025-10-15T17:08:45Z,GroundBall,v3,,,,,,,,e7aa4d48-28de-4f18-83f6-daeb03bd525b
1318,2025-10-15,10:09:11,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,91.9,35.31,-41.43,3012.58,,,,266.39,266.39,-27.45,1.82,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,c6f27283-fdff-4613-8cb7-c8975bedce29,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:09:11,2025-10-15T10:09:11,2025-10-15T17:09:11Z,FlyBall,v3,,,,,,,,dfb8e5c3-1e3a-48b0-982e-df1965a1ec5b
1319,2025-10-15,10:09:33,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,93.59,22.88,-38.52,2732.86,,,,296.85,296.85,-26.54,3.0,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,e149376c-93f8-4b97-b623-b9a5cf6ecbdd,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:09:33,2025-10-15T10:09:33,2025-10-15T17:09:33Z,FlyBall,v3,,,,,,,,6bc66acf-b715-40ca-aa01-d998fbc9b216
1320,2025-10-15,10:10:12,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,82.93,40.83,-13.85,3165.86,,,,57.89,57.89,-7.01,1.72,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,c9b2ac57-905b-4401-bbf6-ee12d981f2a2,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:10:12,2025-10-15T10:10:12,2025-10-15T17:10:12Z,Popup,v3,,,,,,,,4853d357-50ee-4963-808a-f6ddaf7e49fb
1321,2025-10-15,10:10:46,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,84.65,-6.89,-39.34,,,,,107.06,107.06,-34.1,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,0ab8a9c8-0a0f-4c9a-a7e6-fa453b552bf1,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:10:46,2025-10-15T10:10:46,2025-10-15T17:10:46Z,GroundBall,v3,,,,,,,,c033e0cc-21a6-447b-95d5-8ce045eedda8
1322,2025-10-15,10:11:20,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,90.47,29.44,-52.04,1568.09,,,,277.51,277.51,-37.15,0.85,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,aa596d4e-76e0-4f18-815d-546a8e52285f,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:11:20,2025-10-15T10:11:20,2025-10-15T17:11:20Z,FlyBall,v3,,,,,,,,f12a7203-1a6b-4b90-a459-ee25667985c1
1323,2025-10-15,10:11:44,,,,,,,"Walker, Jayden",3000008,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,93.45,14.94,23.22,3422.39,,,,191.08,191.08,22.55,3.88,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,4dfdb574-138d-4c98-93b2-ec4949921bc6,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:11:44,2025-10-15T10:11:44,2025-10-15T17:11:44Z,LineDrive,v3,,,,,,,,6f6230a3-18ae-48b4-a9d9-bea4bea04da8
1324,2025-10-15,10:00:30,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,104.62,-7.45,-7.66,,,,,48.23,48.23,-2.62,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,4e47629d-b56a-4f90-9232-0bdcb0260dc1,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:00:30,2025-10-15T10:00:30,2025-10-15T17:00:30Z,GroundBall,v3,,,,,,,,69a51c31-55a3-4e26-acde-79b1a562036a
1325,2025-10-15,10:01:00,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,97.27,-7.56,1.68,,,,,25.32,25.32,-10.94,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,576942cb-4ab7-44ae-9559-2487b33b6a0a,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:01:00,2025-10-15T10:01:00,2025-10-15T17:01:00Z,GroundBall,v3,,,,,,,,01656c38-5383-4881-8ab1-d2c08e29e2dc
1326,2025-10-15,10:01:42,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,92.51,34.66,-26.4,2763.97,,,,253.7,253.7,-11.67,4.87,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,d2e4cf25-d6d5-4935-b820-30f016342730,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:01:42,2025-10-15T10:01:42,2025-10-15T17:01:42Z,FlyBall,v3,,,,,,,,2cdbaf65-7c4c-494b-b41d-f2f3c34dfd02
1327,2025-10-15,10:02:16,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,111.57,-4.75,23.33,,,,,56.5,56.5,31.31,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,52ed5db3-d18c-4618-bd70-4d3040d90740,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:02:16,2025-10-15T10:02:16,2025-10-15T17:02:16Z,GroundBall,v3,,,,,,,,cf9d3d8d-7989-4118-bcce-0ba33d218797
1328,2025-10-15,10:02:51,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,91.46,60.58,34.5,1888.75,,,,90.77,90.77,23.75,5.57,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,de9c2e55-710a-470a-86f1-1dc37ce951bb,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:02:51,2025-10-15T10:02:51,2025-10-15T17:02:51Z,Popup,v3,,,,,,,,6d4402bb-135f-4083-ac5d-ea2cf5612de9
1329,2025-10-15,10:03:14,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,100.77,-10.02,-36.83,,,,,105.57,105.57,-26.34,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,bb413665-73c9-49af-9522-89bc290fdcba,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:03:14,2025-10-15T10:03:14,2025-10-15T17:03:14Z,GroundBall,v3,,,,,,,,4b66021c-ebdb-4c5d-a790-1800251d0027
1330,2025-10-15,10:03:35,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,86.14,5.0,7.2,1332.24,,,,161.84,161.84,3.31,1.58,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,4cd2f4b6-2cd9-49fd-8715-47173c7298d2,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:03:35,2025-10-15T10:03:35,2025-10-15T17:03:35Z,LineDrive,v3,,,,,,,,fa0009d7-71ef-4ecf-ac20-61e65b93142d
1331,2025-10-15,10:04:13,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,89.56,34.78,72.18,2917.94,,,,248.21,248.21,60.0,3.37,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,3f4497b6-6835-421d-bf8e-7b20dcab9c66,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:04:13,2025-10-15T10:04:13,2025-10-15T17:04:13Z,FlyBall,v3,,,,,,,,ae2cbfd5-9b32-408f-bb60-7619038b0220
1332,2025-10-15,10:04:38,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,86.25,34.49,45.25,3086.03,,,,239.65,239.65,36.44,0.3,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,8c666a54-a2d7-4d04-ac6a-d9065baab8cf,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:04:38,2025-10-15T10:04:38,2025-10-15T17:04:38Z,FlyBall,v3,,,,,,,,96e5a577-2836-4ea5-ba91-26488d8a115a
1333,2025-10-15,10:05:10,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,89.23,27.98,-6.08,2386.96,,,,275.83,275.83,-2.94,2.96,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,aa1474c5-1dc1-485c-9afb-986af09ff5cc,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:05:10,2025-10-15T10:05:10,2025-10-15T17:05:10Z,FlyBall,v3,,,,,,,,46e8be2c-fe29-4863-a6b2-6d54ae084e75
1334,2025-10-15,10:05:39,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,86.1,10.39,29.67,4103.9,,,,96.23,96.23,28.7,2.74,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,841a15a2-7953-407d-a79b-12ad95e0f62a,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:05:39,2025-10-15T10:05:39,2025-10-15T17:05:39Z,LineDrive,v3,,,,,,,,ed935524-2d83-49fa-a847-9ba425610ea5
1335,2025-10-15,10:06:00,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,91.26,38.16,67.79,5182.5,,,,230.37,230.37,40.0,4.77,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,441f1e47-30d1-4ab2-bc59-110258b0993c,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:06:00,2025-10-15T10:06:00,2025-10-15T17:06:00Z,FlyBall,v3,,,,,,,,70513c0d-2b53-4d24-ba46-aa94d99f3d9c
1336,2025-10-15,10:06:22,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,102.89,5.35,-18.41,2343.44,,,,272.4,272.4,-26.36,1.33,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,d1413549-f759-460e-be49-f423bbbf706d,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:06:22,2025-10-15T10:06:22,2025-10-15T17:06:22Z,LineDrive,v3,,,,,,,,c4c8328e-1202-477b-946d-c9ad82ee619e
1337,2025-10-15,10:06:56,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,88.98,14.42,-27.62,3418.59,,,,107.05,107.05,-20.99,3.47,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,394c3c8a-4f7a-4905-abdb-acb1e7e000c0,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:06:56,2025-10-15T10:06:56,2025-10-15T17:06:56Z,LineDrive,v3,,,,,,,,af498524-ed9b-49f7-8218-df10a7f63d95
1338,2025-10-15,10:07:35,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,90.38,0.75,28.13,,,,,81.9,81.9,31.4,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,7aa5047d-8436-449b-9470-dd9c9e19c4b0,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:07:35,2025-10-15T10:07:35,2025-10-15T17:07:35Z,GroundBall,v3,,,,,,,,926bcd68-3929-4fbc-83a7-aa0ac4f425fe
1339,2025-10-15,10:08:05,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,93.34,-4.88,21.56,,,,,155.46,155.46,36.42,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,01d50e5a-1f79-47cb-964a-05ab2fba42d1,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:08:05,2025-10-15T10:08:05,2025-10-15T17:08:05Z,GroundBall,v3,,,,,,,,c6717909-352c-42fd-8638-c9f7a871b22e
1340,2025-10-15,10:08:43,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,91.85,16.16,26.54,894.48,,,,139.01,139.01,20.15,2.23,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,7977e1b5-283c-4b0f-9cc7-fa1bbd422d45,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:08:43,2025-10-15T10:08:43,2025-10-15T17:08:43Z,LineDrive,v3,,,,,,,,5c9bb62b-c731-44e5-a459-418c5bffcd59
1341,2025-10-15,10:09:09,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,Popup,Undefined,,,,,,,,,,,,,,,,,,,,,,93.57,57.46,15.37,2977.19,,,,71.63,71.63,9.68,1.03,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,0b7228f6-f56f-405e-9765-273bf74682b7,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:09:09,2025-10-15T10:09:09,2025-10-15T17:09:09Z,Popup,v3,,,,,,,,07fb7560-ccec-4ee0-904a-47c6b7b92ae3
1342,2025-10-15,10:09:39,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,95.85,29.51,24.49,3036.08,,,,140.52,140.52,7.66,2.08,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,3685f260-26a5-4d6b-82bb-0c55093dc2c4,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:09:39,2025-10-15T10:09:39,2025-10-15T17:09:39Z,FlyBall,v3,,,,,,,,e715aa64-b691-43a1-876c-a4dbb62470ca
1343,2025-10-15,10:10:15,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,85.49,26.93,3.46,3892.72,,,,193.81,193.81,-3.99,2.03,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,2bfd2d38-7e01-4202-9e43-cf171e3707e2,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:10:15,2025-10-15T10:10:15,2025-10-15T17:10:15Z,FlyBall,v3,,,,,,,,f27632f8-dd32-4058-9099-094febc9577c
1344,2025-10-15,10:10:40,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,104.28,-8.8,38.04,,,,,78.87,78.87,26.21,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,dff1f41b-9f6a-4cb4-b256-e87612453412,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:10:40,2025-10-15T10:10:40,2025-10-15T17:10:40Z,GroundBall,v3,,,,,,,,1ecb7990-5068-4965-bc85-bbd6dbee4e15
1345,2025-10-15,10:11:19,,,,,,,"Clark, Austin",3000009,Right,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,LineDrive,Undefined,,,,,,,,,,,,,,,,,,,,,,96.41,10.8,52.93,3505.79,,,,200.52,200.52,36.19,1.43,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,ea4109b9-f547-4830-9d70-634d4abbaf9d,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:11:19,2025-10-15T10:11:19,2025-10-15T17:11:19Z,LineDrive,v3,,,,,,,,ccda0715-6724-4fbd-a50f-6123736b5fc2
1346,2025-10-15,10:00:20,,,,,,,"Reyes, Adrian",3000010,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,FlyBall,Undefined,,,,,,,,,,,,,,,,,,,,,,72.83,49.23,-64.78,3389.98,,,,296.41,296.41,-60.0,2.36,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,53fe2aca-0721-4507-9988-d67fc23de553,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:00:20,2025-10-15T10:00:20,2025-10-15T17:00:20Z,FlyBall,v3,,,,,,,,801ac616-6882-48c4-aa1c-bf6e9aa22c1f
1347,2025-10-15,10:00:47,,,,,,,"Reyes, Adrian",3000010,Left,MOC_SAN,Undefined,,,,,,Undefined,,InPlay,Undefined,GroundBall,Undefined,,,,,,,,,,,,,,,,,,,,,,74.15,-2.47,-67.36,,,,,138.81,138.81,-60.0,,,,,,,,,,,,,MOC_SAN,,MockField,JUCO,NJCAA,20251015-MockField-BP-1,ea8551d8-a349-42f8-8fff-25de98b0c077,,,,,,,,,,,681e5e8d-7969-4143-9f0b-a063ec60c051,2025-10-15,17:00:47,2025-10-15T10:00:47,2025-10-15T17:00:47Z,GroundBall,v3,,,,,,,,67425c9c-ad89-4146-b12c-7c4c9c2b7d4b
