PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID
2612,2025-11-02,14:14:18,1,3,"Owens, Derek",4000102,Left,OPP_VAL,"Phillips, Noah",3000014,Right,MOC_SAN,Undefined,4,Bottom,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.16,-1.34,-3.43,2048.3,147.41,10:54,5.65,-1.64,5.78,-29.31,16.12,-8.15,1.16,0.68,77.68,-5.18,-2.06,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,c4e3d9fe-db1e-4481-99d3-a2fb0975014c,83.55,,,7.48,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:14:18,2025-11-02T14:14:18,2025-11-02T21:14:18Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,3570d258-027d-44e3-9f78-cf3100c218d8
2613,2025-11-02,14:14:41,1,4,"Owens, Derek",4000102,Left,OPP_VAL,"Phillips, Noah",3000014,Right,MOC_SAN,Undefined,4,Bottom,0,3,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,69.24,-4.79,-0.77,2363.81,315.39,4:30,5.78,-1.72,5.92,-66.82,-3.09,8.43,2.6,0.23,61.95,-4.7,-4.67,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,ba109c7e-6c87-4c0d-8c7f-6dcc5d7a2cdb,67.01,,,7.29,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:14:41,2025-11-02T14:14:41,2025-11-02T21:14:41Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,4fc5b624-164f-4e73-ac18-e4d96bc298be
2614,2025-11-02,14:15:01,1,5,"Owens, Derek",4000102,Left,OPP_VAL,"Phillips, Noah",3000014,Right,MOC_SAN,Undefined,4,Bottom,0,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.19,-0.02,-2.13,1990.37,131.74,10:23,5.59,-1.55,5.8,-25.23,11.39,-15.22,2.22,0.06,77.11,-4.66,1.32,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,475b8d08-6fa6-49a1-8134-2dbadbee4229,83.47,,,8.08,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:15:01,2025-11-02T14:15:01,2025-11-02T21:15:01Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,804f41f4-0996-471b-9087-b40cfd33f616
2615,2025-11-02,14:15:29,1,6,"Owens, Derek",4000102,Left,OPP_VAL,"Phillips, Noah",3000014,Right,MOC_SAN,Undefined,4,Bottom,0,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,81.94,-0.25,-1.29,2074.49,148.82,10:57,5.75,-1.58,5.76,-27.3,14.0,-11.79,2.75,0.16,74.5,-6.96,-1.71,0.48,74.54,-0.91,7.67,,,,,121.6,121.6,8.09,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,6b21d611-1966-41b0-8f3a-f738ed45b70b,80.07,,,7.44,,,,0.22,2.71,2.82,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:15:29,2025-11-02T14:15:29,2025-11-02T21:15:29Z,GroundBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,7deb31ef-b9e9-4ba3-bde0-7c091fd0db4a
2616,2025-11-02,14:15:45,2,1,"Owens, Derek",4000102,Left,OPP_VAL,"Herrera, Mateo",3000015,Left,MOC_SAN,Undefined,4,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.32,-3.92,-0.76,1955.99,153.65,11:07,5.71,-1.6,5.69,-22.82,16.28,-9.47,3.4,0.61,75.75,-4.57,-0.06,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,6a752c7a-145d-416d-9eb2-8c25ed83948e,83.08,,,8.57,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:15:45,2025-11-02T14:15:45,2025-11-02T21:15:45Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,bf7db50b-7ca3-4775-bda6-96bf3c64f32a
2617,2025-11-02,14:16:07,2,2,"Owens, Derek",4000102,Left,OPP_VAL,"Herrera, Mateo",3000015,Left,MOC_SAN,Undefined,4,Bottom,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.03,-2.08,-0.55,1957.19,136.89,10:33,5.7,-1.62,5.83,-21.6,13.0,-10.37,3.03,0.35,73.92,-5.87,-2.68,0.5,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,2a72fdf6-fd76-42cc-b86c-c835582cbd85,78.82,,,7.11,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:16:07,2025-11-02T14:16:07,2025-11-02T21:16:07Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,ce320b41-757b-4e51-9808-e971e7f93516
2618,2025-11-02,14:16:24,2,3,"Owens, Derek",4000102,Left,OPP_VAL,"Herrera, Mateo",3000015,Left,MOC_SAN,Undefined,4,Bottom,1,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.82,1.02,-1.37,1526.25,137.71,10:35,5.55,-1.55,5.65,-36.69,7.41,-10.04,2.42,-0.65,67.16,-4.52,-0.88,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,4f19afd7-2bee-4318-86b6-4707469abc1e,73.24,,,7.66,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:16:24,2025-11-02T14:16:24,2025-11-02T21:16:24Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,36c29cdb-4cb2-4f48-9e52-a99c634c39a1
2619,2025-11-02,14:16:50,2,4,"Owens, Derek",4000102,Left,OPP_VAL,"Herrera, Mateo",3000015,Left,MOC_SAN,Undefined,4,Bottom,1,1,2,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,Undefined,0,0,,83.49,-0.28,-0.81,1958.49,131.61,10:23,5.57,-1.51,5.78,-18.9,14.69,-12.26,3.37,0.28,75.74,-4.57,0.3,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,46f6b5e8-6b44-4a8c-88fd-ea372148f8d7,81.13,,,7.75,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:16:50,2025-11-02T14:16:50,2025-11-02T21:16:50Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,219d090c-03c5-49fa-9d19-161b08ec7d09
2620,2025-11-02,14:17:23,2,5,"Owens, Derek",4000102,Left,OPP_VAL,"Herrera, Mateo",3000015,Left,MOC_SAN,Undefined,4,Bottom,1,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.96,-3.15,-2.37,2055.18,135.19,10:30,5.68,-1.53,5.93,-26.2,14.98,-9.83,2.66,0.27,77.76,-5.73,-0.32,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,d64650b2-087d-4a23-87f7-2d036c2c6ba3,84.73,,,8.2,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:17:23,2025-11-02T14:17:23,2025-11-02T21:17:23Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,f61d8ea2-0a28-40cd-a7b6-fe4e9c71a9eb
2621,2025-11-02,14:17:50,2,6,"Owens, Derek",4000102,Left,OPP_VAL,"Herrera, Mateo",3000015,Left,MOC_SAN,Undefined,4,Bottom,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.74,0.82,-2.35,2093.07,139.08,10:38,5.74,-1.55,5.82,-23.68,10.68,-10.81,3.73,-0.49,76.6,-5.18,-4.9,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,23f7880d-8790-4e8e-b347-43067c222b81,83.7,,,9.14,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:17:50,2025-11-02T14:17:50,2025-11-02T21:17:50Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,41bf2645-275a-4c41-b34e-e33143a90c4d
2622,2025-11-02,14:18:25,2,7,"Owens, Derek",4000102,Left,OPP_VAL,"Herrera, Mateo",3000015,Left,MOC_SAN,Undefined,4,Bottom,1,3,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,71.01,-2.88,-3.09,2369.62,314.86,4:29,5.66,-1.51,5.52,-62.5,-7.49,5.16,2.04,-0.11,62.04,-4.99,-1.38,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,a528f708-4c2a-4006-9aaa-8da5cd50de84,69.93,,,8.97,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:18:25,2025-11-02T14:18:25,2025-11-02T21:18:25Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,7fb6aee9-ac9d-49b2-b069-062a7ddf21f1
2623,2025-11-02,14:18:52,3,1,"Owens, Derek",4000102,Left,OPP_VAL,"Sullivan, Patrick",3000016,Right,MOC_SAN,Undefined,4,Bottom,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.98,-1.37,-1.05,2330.14,331.8,5:03,5.53,-1.51,5.65,-62.22,-6.95,7.83,1.97,-0.04,61.5,-4.33,-2.5,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,c5796f18-6baa-4156-9693-ee1e31595185,68.52,,,8.48,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:18:52,2025-11-02T14:18:52,2025-11-02T21:18:52Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,cf2f3a5c-4a22-4275-ba7d-6e0286cb75a2
2624,2025-11-02,14:19:07,3,2,"Owens, Derek",4000102,Left,OPP_VAL,"Sullivan, Patrick",3000016,Right,MOC_SAN,Undefined,4,Bottom,2,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.96,-0.33,-1.72,2151.39,135.87,10:31,5.63,-1.46,5.66,-28.61,14.29,-10.72,3.05,0.35,76.16,-2.0,-0.28,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,1d469a4a-72f6-4390-ac41-ca0b178ea5a3,83.64,,,8.8,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:19:07,2025-11-02T14:19:07,2025-11-02T21:19:07Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,aa437b38-eeff-49e1-936e-8fb0428052c2
2625,2025-11-02,14:19:25,3,3,"Owens, Derek",4000102,Left,OPP_VAL,"Sullivan, Patrick",3000016,Right,MOC_SAN,Undefined,4,Bottom,2,0,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,84.65,1.34,-1.66,2038.85,139.24,10:38,5.64,-1.61,5.92,-22.5,13.76,-11.81,2.59,1.0,76.79,-5.96,-1.66,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,8e3d3446-d1bb-4423-b9ea-9973d104df37,84.08,,,7.86,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:19:25,2025-11-02T14:19:25,2025-11-02T21:19:25Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,ec2128d1-4d9f-4945-bdb4-dfddb4cc51a8
2626,2025-11-02,14:20:00,1,1,"Owens, Derek",4000102,Left,OPP_VAL,"Sullivan, Patrick",3000016,Right,MOC_SAN,Undefined,5,Bottom,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.54,-1.27,-2.9,1476.33,116.77,9:53,5.65,-1.63,5.64,-39.17,11.56,-5.98,1.24,-0.09,67.29,-6.05,-1.01,0.47,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,7c6be6cc-b0e9-4823-9c7d-82a3d876a9e2,73.95,,,8.25,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:20:00,2025-11-02T14:20:00,2025-11-02T21:20:00Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,cde31ebf-c804-4e25-9978-a42111a4e7c0
2627,2025-11-02,14:20:21,1,2,"Owens, Derek",4000102,Left,OPP_VAL,"Sullivan, Patrick",3000016,Right,MOC_SAN,Undefined,5,Bottom,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.14,-4.59,-0.72,1426.05,133.43,10:26,5.74,-1.42,5.76,-32.92,9.54,-7.76,2.22,0.18,69.1,-6.32,-1.02,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,080f0bfa-7a1e-4f3a-b6ae-26fbf460592f,76.26,,,8.04,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:20:21,2025-11-02T14:20:21,2025-11-02T21:20:21Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,e791d327-aa3b-4318-b907-ff7be1b5c16c
2628,2025-11-02,14:20:47,1,3,"Owens, Derek",4000102,Left,OPP_VAL,"Sullivan, Patrick",3000016,Right,MOC_SAN,Undefined,5,Bottom,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Error,0,0,,85.55,-1.77,-2.41,2097.9,167.66,11:35,5.63,-1.55,5.85,-20.36,13.33,-9.34,1.2,0.17,75.58,-7.15,-0.56,0.44,83.04,40.17,14.48,2464.45,,,,370.26,370.26,-11.27,4.35,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,c6eabdd0-9536-4f8e-9736-89df992427b1,83.83,29.6208,,9.97,,,,0.0,2.63,1.04,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:20:47,2025-11-02T14:20:47,2025-11-02T21:20:47Z,FlyBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,a0cc5b97-4d89-4728-9f78-e75cf683fdf2
2629,2025-11-02,14:21:11,2,1,"Owens, Derek",4000102,Left,OPP_VAL,"Yamamoto, Kai",3000017,Left,MOC_SAN,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.46,-3.35,-2.94,2042.85,152.12,11:04,5.6,-1.62,5.84,-19.99,17.72,-10.57,1.44,-0.27,73.37,-2.42,0.77,0.42,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,8da38667-ecf3-473b-9023-6565c45467e4,80.25,,,9.09,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:21:11,2025-11-02T14:21:11,2025-11-02T21:21:11Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,0cbcb490-3e94-4faa-8ab1-8fca0ebb45c2
2630,2025-11-02,14:21:36,2,2,"Owens, Derek",4000102,Left,OPP_VAL,"Yamamoto, Kai",3000017,Left,MOC_SAN,Undefined,5,Bottom,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.22,1.08,-2.79,2173.48,138.6,10:37,5.64,-1.59,5.71,-26.49,13.3,-8.96,2.9,0.82,74.21,-6.29,-2.99,0.49,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,42c8c4b4-562f-4d52-a3bd-51d0bbe4b28c,82.53,,,9.01,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:21:36,2025-11-02T14:21:36,2025-11-02T21:21:36Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,d73c0abc-f784-458a-a170-300103e7288a
2631,2025-11-02,14:22:10,2,3,"Owens, Derek",4000102,Left,OPP_VAL,"Yamamoto, Kai",3000017,Left,MOC_SAN,Undefined,5,Bottom,0,0,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,84.84,2.04,-2.56,2040.45,138.68,10:37,5.55,-1.62,5.83,-21.84,14.45,-9.33,3.32,0.88,76.37,-6.81,-0.51,0.5,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,86781aee-e63e-444a-9361-89fc618d437f,82.71,,,8.47,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:22:10,2025-11-02T14:22:10,2025-11-02T21:22:10Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,6c480b83-8bc6-4dc8-94a9-37b37e445c28
2632,2025-11-02,14:22:29,3,1,"Owens, Derek",4000102,Left,OPP_VAL,"Murphy, Ryan",3000018,Right,MOC_SAN,Undefined,5,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,69.39,-1.39,-1.92,2300.65,327.98,4:55,5.58,-1.55,5.77,-63.19,-1.21,7.22,1.95,-0.63,60.22,-5.8,-3.4,0.51,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,d0ea8135-6890-4aae-8eef-5339c74952a7,67.36,,,9.17,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:22:29,2025-11-02T14:22:29,2025-11-02T21:22:29Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,f7d3d257-4631-4113-a9e6-7e603d18ab42
2633,2025-11-02,14:22:59,3,2,"Owens, Derek",4000102,Left,OPP_VAL,"Murphy, Ryan",3000018,Right,MOC_SAN,Undefined,5,Bottom,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,83.0,-3.4,0.09,1956.93,140.97,10:41,5.69,-1.66,5.77,-22.16,15.62,-9.65,4.45,-0.02,75.68,-4.18,-2.38,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,71395a3f-309b-4505-a864-70df837b4c20,82.02,,,7.32,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:22:59,2025-11-02T14:22:59,2025-11-02T21:22:59Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,8cfff7aa-7053-4d6b-8b02-993cbae97f6e
2634,2025-11-02,14:23:30,3,3,"Owens, Derek",4000102,Left,OPP_VAL,"Murphy, Ryan",3000018,Right,MOC_SAN,Undefined,5,Bottom,1,2,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.04,-0.03,-0.51,1996.12,146.16,10:52,5.62,-1.65,5.68,-24.62,19.99,-12.2,0.99,-1.01,74.95,-8.92,-2.72,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,7592dbab-c5e6-4542-a33c-625b7bf1cbf9,81.49,,,8.09,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:23:30,2025-11-02T14:23:30,2025-11-02T21:23:30Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,dc36e314-671a-40da-b1f1-e5a8d51359fc
2635,2025-11-02,14:24:02,3,4,"Owens, Derek",4000102,Left,OPP_VAL,"Murphy, Ryan",3000018,Right,MOC_SAN,Undefined,5,Bottom,1,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,1,,83.06,-0.7,-3.21,1975.95,141.12,10:42,5.65,-1.47,5.69,-22.81,15.31,-12.02,2.8,0.65,75.19,-2.28,0.16,0.48,80.64,30.99,61.11,1611.89,,,,351.83,351.83,37.05,0.33,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,403cb608-cfb5-476d-bdf7-16856935b2c8,82.23,28.1464,,7.87,,,,0.59,2.68,2.77,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:24:02,2025-11-02T14:24:02,2025-11-02T21:24:02Z,FlyBall,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,f1935f6b-5c7b-457c-8f58-5d564f48a44e
2636,2025-11-02,14:24:22,4,1,"Owens, Derek",4000102,Left,OPP_VAL,"Ortega, Julian",3000019,Right,MOC_SAN,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.43,-0.94,-0.84,2153.92,140.02,10:40,5.52,-1.42,5.74,-20.25,14.16,-8.0,2.1,-0.51,73.16,-5.35,-1.42,0.45,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,42e958c8-e00f-4825-ab6a-30de7a30bd66,81.52,,,10.27,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:24:22,2025-11-02T14:24:22,2025-11-02T21:24:22Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,d852db13-e1ad-45a0-9486-f57bb666bb5a
2637,2025-11-02,14:24:42,4,2,"Owens, Derek",4000102,Left,OPP_VAL,"Ortega, Julian",3000019,Right,MOC_SAN,Undefined,5,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.1,-1.91,-2.89,2061.67,127.48,10:14,5.61,-1.54,5.82,-22.88,11.61,-11.61,2.11,0.28,75.81,-5.71,-2.28,0.48,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,bce2c78b-f115-430e-8abb-1b108b9d6da4,83.32,,,8.29,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:24:42,2025-11-02T14:24:42,2025-11-02T21:24:42Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,013bca62-7baf-48d8-8139-66b628c292a0
2638,2025-11-02,14:25:17,4,3,"Owens, Derek",4000102,Left,OPP_VAL,"Ortega, Julian",3000019,Right,MOC_SAN,Undefined,5,Bottom,1,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.6,-1.47,-2.25,2522.58,330.6,5:01,5.82,-1.58,5.98,-63.69,-5.6,5.82,1.73,-0.47,60.59,-2.0,-2.98,0.43,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,9b360377-f4fe-4ff6-9b9e-6f3f77f19afd,67.93,,,9.01,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:25:17,2025-11-02T14:25:17,2025-11-02T21:25:17Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,583198a9-8f90-4d3e-9466-6f8dbf5b1cae
2639,2025-11-02,14:25:39,4,4,"Owens, Derek",4000102,Left,OPP_VAL,"Ortega, Julian",3000019,Right,MOC_SAN,Undefined,5,Bottom,1,1,2,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,Undefined,0,0,,85.54,-1.84,-1.97,2108.2,158.39,11:16,5.76,-1.59,5.76,-21.37,18.6,-8.4,2.17,0.24,77.83,-7.38,-2.71,0.38,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,8ca1d7b0-71a9-465c-aebf-8e2782eba25e,83.78,,,7.71,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:25:39,2025-11-02T14:25:39,2025-11-02T21:25:39Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,c966dc72-13e0-4372-bc78-f13d9ef9418f
2640,2025-11-02,14:26:06,4,5,"Owens, Derek",4000102,Left,OPP_VAL,"Ortega, Julian",3000019,Right,MOC_SAN,Undefined,5,Bottom,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,82.85,-0.23,-2.6,2149.8,130.03,10:20,5.65,-1.61,5.72,-22.16,14.51,-9.75,1.37,-0.3,74.75,-5.3,0.69,0.41,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,a5e2c992-3815-4e91-8d54-1b220e234c77,81.02,,,8.1,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:26:06,2025-11-02T14:26:06,2025-11-02T21:26:06Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,45178371-b71e-4fc1-ab20-39d2a91a8d8d
2641,2025-11-02,14:26:23,4,6,"Owens, Derek",4000102,Left,OPP_VAL,"Ortega, Julian",3000019,Right,MOC_SAN,Undefined,5,Bottom,1,3,2,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,77.36,0.08,-2.69,1480.76,130.22,10:20,5.81,-1.46,5.84,-30.76,10.69,-9.33,2.44,1.23,69.87,-9.06,1.47,0.44,,,,,,,,,,,,,,,50,,,,,,,,MOC_SAN,OPP_VAL,MockField,JUCO,NJCAA,20251102-MockField-1,9e156ec2-3115-40cd-a796-5489e8fa6807,75.61,,,7.49,,,,,,,406afe18-9947-48a9-a6b5-84a8e135d799,2025-11-02,21:26:23,2025-11-02T14:26:23,2025-11-02T21:26:23Z,,v3,,,,"Bennett, Cole",3000011,Right,MOC_SAN,5ee487ef-edf7-4965-91f1-5b5191941b9b
